panel_row,panel_col,panel_title,cell,layer,head,mean_abs_eta
1,1,"Mamba-2 (causal, 14M)",14m_mamba2_causal_rse_depth_viscosity_seed42,10,7,0.06440864503383636
1,1,"Mamba-2 (causal, 14M)",14m_mamba2_causal_rse_depth_viscosity_seed42,11,0,0.06931605935096741
1,1,"Mamba-2 (causal, 14M)",14m_mamba2_causal_rse_depth_viscosity_seed42,11,1,0.09650178998708725
1,1,"Mamba-2 (causal, 14M)",14m_mamba2_causal_rse_depth_viscosity_seed42,11,2,0.09756690263748169
1,1,"Mamba-2 (causal, 14M)",14m_mamba2_causal_rse_depth_viscosity_seed42,11,3,0.04767072945833206
1,1,"Mamba-2 (causal, 14M)",14m_mamba2_causal_rse_depth_viscosity_seed42,11,4,0.1199256032705307
1,1,"Mamba-2 (causal, 14M)",14m_mamba2_causal_rse_depth_viscosity_seed42,11,5,0.11324920505285263
1,1,"Mamba-2 (causal, 14M)",14m_mamba2_causal_rse_depth_viscosity_seed42,11,6,0.11810098588466644
1,1,"Mamba-2 (causal, 14M)",14m_mamba2_causal_rse_depth_viscosity_seed42,11,7,0.10759077221155167
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,0,0,0.1090603619813919
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,0,1,0.0853581503033638
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,0,2,0.1117611974477768
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,0,3,0.10119539499282837
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,1,0,0.19484739005565643
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,1,1,0.15883120894432068
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,1,2,0.1526402235031128
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,1,3,0.19050781428813934
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,2,0,0.13585999608039856
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,2,1,0.19995099306106567
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,2,2,0.18119528889656067
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,2,3,0.22536194324493408
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,3,0,0.14963005483150482
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,3,1,0.19370803236961365
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,3,2,0.10844947397708893
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,3,3,0.15541383624076843
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,4,0,0.15440955758094788
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,4,1,0.1761002242565155
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,4,2,0.1709408462047577
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,4,3,0.12497276812791824
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,5,0,0.1787051558494568
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,5,1,0.18661537766456604
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,5,2,0.20760124921798706
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,5,3,0.18558533489704132
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,6,0,0.17788854241371155
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,6,1,0.219193696975708
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,6,2,0.17019043862819672
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,6,3,0.15889805555343628
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,7,0,0.18570619821548462
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,7,1,0.20179899036884308
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,7,2,0.22451628744602203
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,7,3,0.18020960688591003
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,8,0,0.2340359091758728
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,8,1,0.2350926250219345
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,8,2,0.15333212912082672
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,8,3,0.21839767694473267
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,9,0,0.21460548043251038
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,9,1,0.2609429359436035
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,9,2,0.19249291718006134
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,9,3,0.15026037395000458
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,10,0,0.20005565881729126
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,10,1,0.28988367319107056
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,10,2,0.26120638847351074
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,10,3,0.26176589727401733
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,11,0,0.2845084071159363
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,11,1,0.24823147058486938
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,11,2,0.20390337705612183
1,2,"LA (causal, 14M)",14m_linear_attn_causal_rse_strong_viscosity_seed42,11,3,0.3717344403266907
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,0,0,0.04226359724998474
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,0,1,0.0612543523311615
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,0,2,0.048625342547893524
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,0,3,0.043609291315078735
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,1,0,0.038671985268592834
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,1,1,0.05425059422850609
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,1,2,0.040102116763591766
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,1,3,0.041876040399074554
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,2,0,0.09401678293943405
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,2,1,0.08462599664926529
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,2,2,0.04673545062541962
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,2,3,0.049386538565158844
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,3,0,0.07633665204048157
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,3,1,0.08274327218532562
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,3,2,0.051719218492507935
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,3,3,0.04306184500455856
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,4,0,0.0718158632516861
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,4,1,0.06623007357120514
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,4,2,0.03679271042346954
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,4,3,0.04982547461986542
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,5,0,0.06506488472223282
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,5,1,0.0631895661354065
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,5,2,0.07073540985584259
2,0,"RWKV-6 (LION-S, 7M)",7m_rwkv6_lion_rse_depth_viscosity_seed42,5,3,0.04905257374048233
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,0,0,0.12304950505495071
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,0,1,0.10287261754274368
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,0,2,0.17713481187820435
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,0,3,0.09312248975038528
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,0,4,0.16783997416496277
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,0,5,0.09730412065982819
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,0,6,0.09988493472337723
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,0,7,0.10575217753648758
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,1,0,0.16207996010780334
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,1,1,0.05226903781294823
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,1,2,0.20022228360176086
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,1,3,0.052175961434841156
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,1,4,0.11546779423952103
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,1,5,0.060444459319114685
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,1,6,0.20419372618198395
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,1,7,0.05925290286540985
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,2,0,0.16137662529945374
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,2,1,0.15699252486228943
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,2,2,0.10024294257164001
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,2,3,0.09783292561769485
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,2,4,0.1345619261264801
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,2,5,0.18442311882972717
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,2,6,0.1569313406944275
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,2,7,0.10954083502292633
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,3,0,0.11471647769212723
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,3,1,0.07387992739677429
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,3,2,0.08168303221464157
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,3,3,0.09628180414438248
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,3,4,0.056956879794597626
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,3,5,0.10590338706970215
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,3,6,0.07384718954563141
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,3,7,0.06927032768726349
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,4,0,0.08607564121484756
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,4,1,0.07313363254070282
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,4,2,0.11037172377109528
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,4,3,0.09838658571243286
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,4,4,0.10316604375839233
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,4,5,0.12921591103076935
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,4,6,0.07201604545116425
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,4,7,0.08158250153064728
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,5,0,0.10221339017152786
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,5,1,0.1845560371875763
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,5,2,0.07877826690673828
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,5,3,0.08946264535188675
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,5,4,0.1497996598482132
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,5,5,0.06864489614963531
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,5,6,0.13253933191299438
2,1,"Mamba-2 (LION-S, 7M)",7m_mamba2_lion_rse_depth_viscosity_seed42,5,7,0.2128746211528778
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,0,0,0.44485634565353394
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,0,1,0.35526880621910095
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,0,2,0.14190518856048584
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,0,3,0.31996476650238037
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,1,0,0.22370320558547974
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,1,1,0.2301025688648224
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,1,2,0.3576984703540802
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,1,3,0.21843650937080383
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,2,0,0.1428016722202301
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,2,1,0.15222732722759247
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,2,2,0.22828173637390137
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,2,3,0.2157168984413147
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,3,0,0.22303937375545502
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,3,1,0.24722757935523987
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,3,2,0.25783437490463257
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,3,3,0.35782942175865173
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,4,0,0.35370683670043945
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,4,1,0.2496086061000824
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,4,2,0.2712938189506531
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,4,3,0.3008403778076172
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,5,0,0.46863943338394165
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,5,1,0.3082846999168396
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,5,2,0.31708991527557373
2,2,"LA (LION-LIT, 7M)",7m_linear_attn_lion_rse_depth_viscosity_seed42,5,3,0.2876265048980713
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,0,0,0.16911989450454712
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,0,1,0.10228486359119415
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,0,2,0.21298076212406158
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,0,3,0.23809921741485596
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,1,0,0.27196019887924194
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,1,1,0.1366172730922699
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,1,2,0.1864643394947052
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,1,3,0.18249645829200745
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,2,0,0.18986165523529053
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,2,1,0.14685039222240448
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,2,2,0.1025819405913353
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,2,3,0.08628369867801666
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,3,0,0.14491477608680725
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,3,1,0.19723154604434967
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,3,2,0.12253667414188385
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,3,3,0.18400579690933228
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,4,0,0.19367773830890656
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,4,1,0.2606956958770752
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,4,2,0.19000102579593658
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,4,3,0.2606506943702698
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,5,0,0.3237728476524353
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,5,1,0.25923219323158264
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,5,2,0.1636633276939392
2,3,"LA (LION-S, 7M)",7m_linear_attn_lion_s_rse_depth_viscosity_seed42,5,3,0.21772727370262146
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,0,0,0.06191035360097885
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,0,1,0.08939255774021149
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,0,2,0.04644971713423729
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,0,3,0.054271306842565536
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,1,0,0.06343136727809906
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,1,1,0.08305828273296356
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,1,2,0.04683703929185867
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,1,3,0.03947392851114273
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,2,0,0.06702201068401337
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,2,1,0.05569418519735336
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,2,2,0.04815509170293808
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,2,3,0.02844836376607418
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,3,0,0.1050490215420723
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,3,1,0.09996123611927032
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,3,2,0.0654129758477211
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,3,3,0.034730464220047
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,4,0,0.1233980804681778
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,4,1,0.08938810229301453
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,4,2,0.09268399327993393
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,4,3,0.04714614525437355
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,5,0,0.05743436887860298
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,5,1,0.07499833405017853
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,5,2,0.04297846555709839
3,0,"RWKV-6 (causal, 7M)",cv_pilot_rwkv6_rse_depth_viscosity_seed42,5,3,0.048134442418813705
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,0,0,0.07925097644329071
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,0,1,0.03277100622653961
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,0,2,0.056537553668022156
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,0,3,0.03467130661010742
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,1,0,0.128954216837883
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,1,1,0.0637379139661789
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,1,2,0.03376951068639755
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,1,3,0.02531667798757553
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,2,0,0.10560629516839981
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,2,1,0.06858843564987183
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,2,2,0.03993085026741028
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,2,3,0.0414615273475647
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,3,0,0.10037684440612793
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,3,1,0.08091726899147034
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,3,2,0.046508997678756714
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,3,3,0.04425268620252609
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,4,0,0.13014690577983856
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,4,1,0.0667211264371872
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,4,2,0.07072915136814117
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,4,3,0.05007477104663849
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,5,0,0.07252372801303864
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,5,1,0.061664313077926636
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,5,2,0.07842055708169937
3,1,"Mamba-2 (causal, 7M)",cv_pilot_mamba2_rse_depth_viscosity_seed42,5,3,0.04855278134346008
3,2,"LA (causal, 7M)",cv_pilot_linear_attn_rse_strong_viscosity_seed42,0,0,0.18077683448791504
3,2,"LA (causal, 7M)",cv_pilot_linear_attn_rse_strong_viscosity_seed42,0,1,0.10745608061552048
3,2,"LA (causal, 7M)",cv_pilot_linear_attn_rse_strong_viscosity_seed42,0,2,0.13783873617649078
3,2,"LA (causal, 7M)",cv_pilot_linear_attn_rse_strong_viscosity_seed42,0,3,0.11754238605499268
3,2,"LA (causal, 7M)",cv_pilot_linear_attn_rse_strong_viscosity_seed42,1,0,0.1661955714225769
3,2,"LA (causal, 7M)",cv_pilot_linear_attn_rse_strong_viscosity_seed42,1,1,0.1998635232448578
3,2,"LA (causal, 7M)",cv_pilot_linear_attn_rse_strong_viscosity_seed42,1,2,0.1956859529018402
